,name,location,hospital,bus,mall,subway,school,officeBuild,to_center_distance
3902,宁定大楼,"{'lat': 31.221976, 'lng': 121.417116}",39.0,36.0,9.0,3.0,49.0,60.0,6265.240467017781
3903,明珠大楼,"{'lat': 31.202345, 'lng': 121.399406}",29.0,27.0,2.0,1.0,32.0,44.0,8592.83014844521
3904,古北中央花园,"{'lat': 31.201528, 'lng': 121.413058}",33.0,30.0,5.0,2.0,47.0,57.0,7484.414275849616
3905,沪西别墅,"{'lat': 31.226291, 'lng': 121.433085}",37.0,32.0,6.0,3.0,112.0,120.0,4677.580938060298
3906,华山花园,"{'lat': 31.218399, 'lng': 121.440791}",85.0,40.0,1.0,3.0,97.0,125.0,4272.106131797889
3907,淮新大楼,"{'lat': 31.206691, 'lng': 121.436583}",49.0,37.0,1.0,5.0,152.0,116.0,5298.271672488601
3908,春天花园,"{'lat': 31.223057, 'lng': 121.410014}",31.0,33.0,8.0,1.0,53.0,54.0,6898.445472736958
3909,安化路277号,"{'lat': 31.221045, 'lng': 121.432284}",61.0,38.0,5.0,4.0,75.0,135.0,4908.342007680586
3910,昭化路303号,"{'lat': 31.218501, 'lng': 121.432253}",66.0,37.0,5.0,4.0,84.0,148.0,5009.656287694766
3911,宝地新品居,"{'lat': 31.221064, 'lng': 121.387754}",39.0,29.0,6.0,2.0,24.0,54.0,9019.415392477678
3912,王子晶品,"{'lat': 31.2245, 'lng': 121.44297}",92.0,47.0,3.0,2.0,89.0,136.0,3822.7521528685706
3913,新泾四村,"{'lat': 31.222463, 'lng': 121.373134}",18.0,49.0,5.0,2.0,31.0,53.0,10368.189078917463
3914,长顺路8号,"{'lat': 31.203339, 'lng': 121.424163}",44.0,32.0,3.0,2.0,96.0,77.0,6479.6391923334995
3915,长发花园,"{'lat': 31.211663, 'lng': 121.434256}",73.0,38.0,1.0,3.0,150.0,131.0,5175.198880914119
3916,金都苑,"{'lat': 31.222213, 'lng': 121.430059}",52.0,39.0,7.0,4.0,69.0,124.0,5070.201149344766
3917,当代新华,"{'lat': 31.208835, 'lng': 121.426167}",53.0,39.0,1.0,3.0,112.0,110.0,5998.754292868908
3918,法华镇路720弄,"{'lat': 31.212481, 'lng': 121.42846}",51.0,38.0,0.0,1.0,122.0,122.0,5615.182704193482
3919,华东化工大厦,"{'lat': 31.221337, 'lng': 121.439468}",94.0,42.0,1.0,2.0,97.0,140.0,4255.61082121753
3920,长乐大厦（长宁）,"{'lat': 31.222749, 'lng': 121.429686}",47.0,39.0,7.0,4.0,66.0,123.0,5087.498904316305
3921,申新花苑,"{'lat': 31.208797, 'lng': 121.437311}",47.0,36.0,1.0,5.0,142.0,120.0,5104.346871890483
3922,爱建小区,"{'lat': 31.205443, 'lng': 121.416805}",32.0,34.0,3.0,2.0,78.0,90.0,6960.467518092285
3923,愚园书香公寓,"{'lat': 31.227807, 'lng': 121.438294}",53.0,40.0,4.0,4.0,88.0,128.0,4158.072304531592
3924,新世纪广场,"{'lat': 31.210141, 'lng': 121.410247}",28.0,44.0,9.0,3.0,73.0,102.0,7298.555920721876
3925,昭化东路77弄,"{'lat': 31.220698, 'lng': 121.443204}",104.0,42.0,1.0,3.0,75.0,120.0,3955.651373088799
3926,虹桥丽景苑,"{'lat': 31.201728, 'lng': 121.424175}",41.0,32.0,3.0,2.0,68.0,76.0,6578.696248954931
3927,碧夏小区,"{'lat': 31.219307, 'lng': 121.377817}",34.0,39.0,5.0,1.0,33.0,34.0,9984.011048138631
3928,文艺大楼,"{'lat': 31.213063, 'lng': 121.478743}",66.0,38.0,9.0,4.0,91.0,106.0,2483.2250941261727
3929,虹古小区,"{'lat': 31.209014, 'lng': 121.399677}",29.0,32.0,2.0,1.0,51.0,68.0,8279.344529662167
3930,宁康小区,"{'lat': 31.226822, 'lng': 121.41936}",32.0,26.0,7.0,1.0,147.0,52.0,5949.185211309917
3931,宣化路52弄,"{'lat': 31.224182, 'lng': 121.43652}",62.0,34.0,5.0,2.0,87.0,141.0,4418.959283359315
3932,番禺路267弄,"{'lat': 31.21195, 'lng': 121.435832}",74.0,38.0,1.0,3.0,152.0,135.0,5030.127696329849
3933,馨兰小区,"{'lat': 31.213152, 'lng': 121.368838}",12.0,29.0,3.0,0.0,19.0,6.0,10958.783444025472
3934,华苑小区,"{'lat': 31.228583, 'lng': 121.331315}",3.0,13.0,2.0,0.0,10.0,1.0,14264.836176577188
3935,清池苑,"{'lat': 31.227442, 'lng': 121.373696}",14.0,37.0,3.0,2.0,22.0,49.0,10253.04959570293
3936,法华镇路500弄,"{'lat': 31.210845, 'lng': 121.432124}",61.0,37.0,1.0,4.0,148.0,123.0,5396.103748319368
3937,海华小区,"{'lat': 31.218006, 'lng': 121.414909}",41.0,42.0,11.0,3.0,81.0,97.0,6584.59412765865
3938,仙霞西路635弄,"{'lat': 31.214612, 'lng': 121.366442}",11.0,33.0,3.0,0.0,22.0,8.0,11146.18521790556
3939,宁强小区,"{'lat': 31.259934, 'lng': 121.433214}",12.0,24.0,2.0,2.0,38.0,37.0,5315.935401738834
3940,泰荣苑,"{'lat': 31.217808, 'lng': 121.39848}",25.0,32.0,5.0,1.0,51.0,58.0,8096.781401316969
3941,芙江小区,"{'lat': 31.211218, 'lng': 121.401214}",24.0,39.0,5.0,3.0,56.0,82.0,8057.95677777984
3942,新光小区,"{'lat': 31.219726, 'lng': 121.409839}",38.0,38.0,8.0,1.0,65.0,86.0,6997.231114893663
3943,仙霞别墅,"{'lat': 31.213655, 'lng': 121.393094}",33.0,32.0,2.0,2.0,39.0,27.0,8711.102767731185
3944,中星美华邨（公寓）,"{'lat': 31.199624, 'lng': 121.423332}",44.0,31.0,3.0,3.0,46.0,66.0,6779.109506061923
3945,中科小区（长宁）,"{'lat': 31.23288, 'lng': 121.43994}",40.0,52.0,4.0,6.0,71.0,129.0,3926.3510145897267
3946,华松小区,"{'lat': 31.21618, 'lng': 121.364468}",10.0,36.0,3.0,1.0,19.0,13.0,11295.709538888761
3947,舒兴小区,"{'lat': 31.188461, 'lng': 121.358636}",3.0,17.0,0.0,1.0,16.0,3.0,12761.303945193684
3948,金虹苑小区,"{'lat': 31.212599, 'lng': 121.374383}",23.0,34.0,4.0,0.0,20.0,12.0,10460.37943788189
3949,长宁路1488弄,"{'lat': 31.223747, 'lng': 121.415112}",38.0,33.0,8.0,3.0,83.0,42.0,6408.11550285054
3950,天台家园,"{'lat': 31.217511, 'lng': 121.388871}",39.0,29.0,1.0,2.0,34.0,27.0,8993.60043840249
3951,虹纺小区,"{'lat': 31.208009, 'lng': 121.395589}",22.0,28.0,2.0,2.0,47.0,32.0,8682.595282079163
3952,万航渡路2550号,"{'lat': 31.224792, 'lng': 121.412207}",30.0,29.0,8.0,1.0,87.0,41.0,6657.540593075947
3953,虹景小区,"{'lat': 31.210226, 'lng': 121.399527}",24.0,34.0,2.0,1.0,54.0,74.0,8246.106119046952
3954,天山西路355号,"{'lat': 31.223274, 'lng': 121.373649}",18.0,45.0,4.0,2.0,30.0,53.0,10307.55887189549
3955,碧玉公寓,"{'lat': 31.198441, 'lng': 121.398617}",26.0,22.0,3.0,1.0,17.0,38.0,8853.316685488395
3956,范北小区,"{'lat': 31.228543, 'lng': 121.41981}",22.0,19.0,6.0,3.0,155.0,53.0,5879.382103275075
3957,佳达新苑,"{'lat': 31.217438, 'lng': 121.433729}",62.0,34.0,3.0,3.0,85.0,152.0,4926.19748333083
3958,哈密路428弄,"{'lat': 31.21829, 'lng': 121.381317}",36.0,38.0,5.0,1.0,27.0,38.0,9678.234103251916
3959,中镇小区,"{'lat': 31.159049, 'lng': 121.202541}",3.0,13.0,1.0,0.0,3.0,0.0,27822.26383792213
3960,武定西路1371弄,"{'lat': 31.229612, 'lng': 121.439031}",52.0,42.0,3.0,4.0,87.0,119.0,4053.2741815085596
3961,三泾北宅小区,"{'lat': 31.220878, 'lng': 121.421143}",44.0,37.0,7.0,3.0,67.0,90.0,5925.800181811051
3962,长宁支路279弄,"{'lat': 31.231491, 'lng': 121.430892}",20.0,32.0,6.0,6.0,84.0,81.0,4796.1583456470935
3963,中山元一新苑,"{'lat': 31.205155, 'lng': 121.422251}",36.0,33.0,3.0,2.0,102.0,88.0,6526.392940376522
3964,中银淮海苑,"{'lat': 31.206352, 'lng': 121.433319}",42.0,34.0,1.0,5.0,148.0,114.0,5571.3020226098515
3965,协合花苑,"{'lat': 31.228243, 'lng': 121.372577}",12.0,36.0,3.0,2.0,20.0,51.0,10351.88475997654
3966,龙柏花苑（别墅）,"{'lat': 31.193533, 'lng': 121.366563}",5.0,30.0,0.0,1.0,12.0,3.0,11844.452705357859
3967,海厦小区,"{'lat': 31.217104, 'lng': 121.427526}",52.0,36.0,6.0,2.0,115.0,130.0,5484.71535949446
3968,大明小区,"{'lat': 31.230254, 'lng': 121.432238}",30.0,32.0,6.0,5.0,94.0,83.0,4683.212077065781
3969,法华镇路588弄,"{'lat': 31.211069, 'lng': 121.430741}",60.0,41.0,1.0,3.0,149.0,125.0,5497.834968489723
3970,兆丰大厦,"{'lat': 31.189633, 'lng': 121.430748}",37.0,26.0,6.0,2.0,47.0,80.0,6982.219489354004
3971,愚园公馆,"{'lat': 31.224184, 'lng': 121.433637}",53.0,33.0,5.0,3.0,87.0,135.0,4682.702632444079
3972,耀华小区（长宁）,"{'lat': 31.218017, 'lng': 121.433255}",66.0,33.0,4.0,4.0,85.0,152.0,4942.071238997615
3973,梅泉别墅,"{'lat': 31.210755, 'lng': 121.428175}",53.0,39.0,0.0,3.0,121.0,117.0,5728.332952662684
3974,西诸安浜路435弄,"{'lat': 31.222997, 'lng': 121.435041}",58.0,36.0,6.0,2.0,71.0,145.0,4591.689602792534
3975,虹景家苑,"{'lat': 31.20993, 'lng': 121.405476}",32.0,40.0,11.0,3.0,52.0,94.0,7728.074308151319
3976,遵义路533号,"{'lat': 31.218594, 'lng': 121.414502}",43.0,41.0,9.0,3.0,76.0,97.0,6602.9045973253305
3977,新时空国际商务广场,"{'lat': 31.223304, 'lng': 121.4233}",32.0,38.0,7.0,2.0,74.0,90.0,5658.966845600378
3978,森晟世洋国际广场,"{'lat': 31.19703, 'lng': 121.391025}",24.0,18.0,2.0,2.0,19.0,43.0,9567.935693522815
3979,法华镇路363弄,"{'lat': 31.210305, 'lng': 121.434359}",61.0,37.0,1.0,3.0,146.0,120.0,5245.220528348489
3980,仙霞路133弄,"{'lat': 31.211727, 'lng': 121.410827}",33.0,43.0,9.0,2.0,86.0,107.0,7181.363637859827
3981,愚园路1032弄131支弄,"{'lat': 31.226102, 'lng': 121.435687}",48.0,36.0,6.0,2.0,86.0,132.0,4441.035221125095
3982,镇宁路545弄,"{'lat': 31.230505, 'lng': 121.440694}",64.0,52.0,3.0,2.0,82.0,128.0,3882.2734159398997
3983,云雾山路551弄,"{'lat': 31.222245, 'lng': 121.408553}",31.0,31.0,7.0,1.0,45.0,53.0,7052.742350987919
3984,虹梅路3800弄,"{'lat': 31.197035, 'lng': 121.391792}",22.0,19.0,2.0,2.0,19.0,42.0,9502.41492645288
3985,江苏北路119号,"{'lat': 31.232086, 'lng': 121.431762}",23.0,34.0,3.0,6.0,91.0,81.0,4708.269154306456
3986,番禺路323号,"{'lat': 31.211126, 'lng': 121.436027}",73.0,39.0,1.0,3.0,153.0,126.0,5062.324201183238
3987,文汇小区（长宁）,"{'lat': 31.227795, 'lng': 121.423992}",23.0,28.0,7.0,3.0,112.0,71.0,5497.28721372575
3988,京河大厦,"{'lat': 31.205877, 'lng': 121.428485}",50.0,34.0,1.0,2.0,132.0,107.0,5981.148782834779
3989,虹景花苑,"{'lat': 31.209002, 'lng': 121.404907}",33.0,39.0,9.0,3.0,46.0,91.0,7816.520753408874
3990,昭化路305号,"{'lat': 31.218501, 'lng': 121.432253}",66.0,37.0,5.0,4.0,84.0,148.0,5009.656287694766
3991,兴国大厦,"{'lat': 31.21057, 'lng': 121.443906}",46.0,43.0,2.0,4.0,136.0,80.0,4482.975867004572
3992,万航渡路1502号,"{'lat': 31.230467, 'lng': 121.426482}",18.0,26.0,6.0,4.0,79.0,76.0,5224.459805048824
3993,陶安小区,"{'lat': 31.216074, 'lng': 121.427402}",51.0,35.0,5.0,2.0,117.0,127.0,5538.893628333908
3994,定西路1235弄,"{'lat': 31.220545, 'lng': 121.429119}",46.0,39.0,7.0,4.0,78.0,122.0,5211.314406408095
3995,龙柏山庄,"{'lat': 31.201639, 'lng': 121.364326}",5.0,18.0,0.0,2.0,3.0,3.0,11721.843343899505
3996,西郊宝成花苑,"{'lat': 31.204362, 'lng': 121.368152}",9.0,18.0,2.0,1.0,5.0,5.0,11281.522752310557
3997,虹康新苑,"{'lat': 31.2139, 'lng': 121.371292}",12.0,31.0,4.0,1.0,25.0,14.0,10712.71287498237
3998,四方西郊花园,"{'lat': 31.210141, 'lng': 121.388975}",22.0,21.0,0.0,1.0,34.0,21.0,9199.523374479331
3999,绿园十二村,"{'lat': 31.209366, 'lng': 121.365286}",7.0,21.0,3.0,0.0,11.0,4.0,11387.62793288769
4000,荣华西道19弄,"{'lat': 31.199424, 'lng': 121.399457}",30.0,22.0,3.0,1.0,17.0,39.0,8732.079406480592
4001,长顺路4号,"{'lat': 31.203119, 'lng': 121.42469}",50.0,33.0,3.0,2.0,95.0,77.0,6451.337056419255
4002,锦苑,"{'lat': 31.205521, 'lng': 121.397238}",24.0,29.0,2.0,1.0,43.0,38.0,8638.182675168307
4003,香花桥路20弄,"{'lat': 31.21024, 'lng': 121.431448}",56.0,36.0,1.0,4.0,146.0,126.0,5485.600124319603
4004,盛源大厦,"{'lat': 31.216403, 'lng': 121.436303}",68.0,36.0,1.0,2.0,87.0,152.0,4753.028805823405
4005,昭化路60弄,"{'lat': 31.218774, 'lng': 121.435376}",65.0,35.0,3.0,2.0,84.0,155.0,4723.519790060488
4006,番禺路385弄,"{'lat': 31.20429, 'lng': 121.434498}",41.0,41.0,1.0,5.0,147.0,107.0,5617.961057167977
4007,金象公寓,"{'lat': 31.200337, 'lng': 121.398791}",30.0,22.0,3.0,1.0,21.0,36.0,8742.815061544183
4008,番禺路222弄9支弄,"{'lat': 31.213058, 'lng': 121.433683}",72.0,36.0,1.0,3.0,132.0,130.0,5145.851283792994
4009,宣化路268弄,"{'lat': 31.223573, 'lng': 121.431579}",56.0,36.0,5.0,4.0,78.0,129.0,4889.409926963995
4010,番禺路269弄,"{'lat': 31.212133, 'lng': 121.435846}",76.0,37.0,1.0,3.0,150.0,135.0,5018.508059180819
4011,公信绿地大楼,"{'lat': 31.222575, 'lng': 121.438196}",74.0,37.0,4.0,2.0,87.0,136.0,4321.4030142849
4012,兴联大厦,"{'lat': 31.228119, 'lng': 121.432344}",32.0,35.0,6.0,5.0,102.0,97.0,4707.670703585919
4013,丽晶大厦,"{'lat': 31.210724, 'lng': 121.413424}",27.0,43.0,9.0,4.0,92.0,114.0,6994.888745406957
4014,仲信苑,"{'lat': 31.223173, 'lng': 121.434024}",56.0,36.0,5.0,3.0,75.0,134.0,4678.402470091805
4015,联业大楼,"{'lat': 31.215195, 'lng': 121.418197}",37.0,41.0,9.0,3.0,85.0,103.0,6388.8882353320305
4016,天星公寓（长宁）,"{'lat': 31.230085, 'lng': 121.441058}",67.0,49.0,3.0,2.0,82.0,131.0,3854.753891073977
4017,新泾苑,"{'lat': 31.206374, 'lng': 121.37029}",13.0,19.0,3.0,0.0,6.0,5.0,11020.6037101834
4018,景博花园,"{'lat': 31.212843, 'lng': 121.379003}",24.0,27.0,4.0,0.0,16.0,14.0,10027.81369199626
4019,翠春小区,"{'lat': 31.212312, 'lng': 121.372835}",16.0,34.0,4.0,0.0,21.0,11.0,10610.942749579159
4020,嘉阳公寓,"{'lat': 31.21545, 'lng': 121.434334}",67.0,33.0,2.0,2.0,93.0,135.0,4967.8469964794285
4021,金浜路105弄,"{'lat': 31.204033, 'lng': 121.368071}",9.0,18.0,2.0,1.0,5.0,5.0,11300.07873859209
4022,兴安小区,"{'lat': 31.227425, 'lng': 121.432122}",35.0,34.0,6.0,3.0,104.0,106.0,4742.134051449381
4023,延安西路548弄60支弄,"{'lat': 31.223912, 'lng': 121.44245}",97.0,45.0,3.0,2.0,89.0,137.0,3890.5220748359816
4024,昭化东路200弄,"{'lat': 31.21974, 'lng': 121.440519}",94.0,40.0,1.0,3.0,95.0,142.0,4232.202985861466
4025,金淞家园,"{'lat': 31.227268, 'lng': 121.368493}",9.0,46.0,2.0,1.0,23.0,71.0,10747.636823994773
4026,伊犁路110弄,"{'lat': 31.206882, 'lng': 121.414347}",32.0,37.0,3.0,3.0,86.0,95.0,7094.015606723656
4027,江苏路734弄,"{'lat': 31.219684, 'lng': 121.439604}",79.0,41.0,1.0,2.0,109.0,146.0,4314.252113618504
4028,长联大厦,"{'lat': 31.21447, 'lng': 121.41794}",36.0,39.0,9.0,2.0,84.0,100.0,6440.3604629698275
4029,化纤小区,"{'lat': 31.212592, 'lng': 121.426539}",44.0,37.0,0.0,1.0,116.0,119.0,5773.310048956812
4030,花园大厦,"{'lat': 31.224968, 'lng': 121.424644}",28.0,28.0,7.0,1.0,105.0,90.0,5493.153584838437
4031,宣化小区,"{'lat': 31.224083, 'lng': 121.435648}",54.0,38.0,6.0,2.0,84.0,141.0,4501.659491142543
4032,安龙大楼,"{'lat': 31.217602, 'lng': 121.399784}",26.0,34.0,9.0,1.0,54.0,68.0,7982.101714723753
4033,新宁小区,"{'lat': 31.224722, 'lng': 121.384715}",24.0,29.0,6.0,2.0,15.0,53.0,9243.33700347853
4034,正力公寓,"{'lat': 31.210184, 'lng': 121.438892}",54.0,39.0,1.0,3.0,145.0,108.0,4892.685067264444
4035,兴霞小区,"{'lat': 31.214465, 'lng': 121.379235}",29.0,32.0,7.0,1.0,21.0,23.0,9962.889641765998
4036,荣华东道112号,"{'lat': 31.201567, 'lng': 121.402}",29.0,32.0,2.0,2.0,27.0,46.0,8408.636823512521
4037,江苏路162弄,"{'lat': 31.228349, 'lng': 121.436201}",42.0,36.0,6.0,4.0,78.0,112.0,4342.075562487255
4038,仲达公寓,"{'lat': 31.207061, 'lng': 121.420702}",34.0,36.0,3.0,4.0,89.0,104.0,6548.9349521530075
4039,虹欣小区,"{'lat': 31.198444, 'lng': 121.424297}",39.0,33.0,4.0,3.0,42.0,75.0,6783.3967180529135
4040,新安公寓,"{'lat': 31.208676, 'lng': 121.424083}",46.0,35.0,1.0,3.0,103.0,107.0,6180.655300790577
4041,新华名苑,"{'lat': 31.209712, 'lng': 121.429956}",51.0,38.0,1.0,2.0,147.0,123.0,5637.681527049717
4042,定西路1190弄,"{'lat': 31.219852, 'lng': 121.429592}",57.0,41.0,7.0,4.0,87.0,130.0,5193.6396108654035
4043,新泾家苑,"{'lat': 31.21324, 'lng': 121.356724}",3.0,16.0,0.0,0.0,4.0,3.0,12081.98732198919
4044,长峰大厦,"{'lat': 31.221654, 'lng': 121.427943}",51.0,37.0,7.0,4.0,67.0,114.0,5280.787006748769
4045,万科广场（公寓）,"{'lat': 31.203023, 'lng': 121.403989}",37.0,37.0,2.0,2.0,30.0,68.0,8167.309129862268
4046,鹿特丹花园,"{'lat': 31.199851, 'lng': 121.401716}",32.0,26.0,2.0,2.0,17.0,44.0,8519.466296837245
4047,香花桥小区,"{'lat': 31.209878, 'lng': 121.431837}",55.0,36.0,1.0,5.0,146.0,123.0,5474.4554754076335
4048,淮海名邸,"{'lat': 31.206925, 'lng': 121.43124}",51.0,34.0,2.0,4.0,148.0,115.0,5698.259111689714
4049,武夷路337弄,"{'lat': 31.219555, 'lng': 121.430305}",63.0,39.0,5.0,4.0,98.0,138.0,5140.8700960740525
4050,水仙苑,"{'lat': 31.164336, 'lng': 121.34933}",11.0,20.0,7.0,2.0,18.0,28.0,14813.328881493726
4051,法华镇路499弄,"{'lat': 31.211012, 'lng': 121.432356}",57.0,40.0,1.0,4.0,150.0,122.0,5367.689839684403
4052,仙霞路456号,"{'lat': 31.211388, 'lng': 121.399548}",22.0,36.0,1.0,1.0,52.0,74.0,8201.384704223656
4053,百花村,"{'lat': 31.211099, 'lng': 121.430546}",60.0,41.0,1.0,3.0,143.0,122.0,5512.375202126248
4054,新华豪庭,"{'lat': 31.209616, 'lng': 121.43757}",55.0,35.0,1.0,5.0,145.0,116.0,5032.002418154382
4055,虹桥路2349号,"{'lat': 31.196231, 'lng': 121.376821}",20.0,28.0,0.0,2.0,15.0,26.0,10829.822535466566
4056,金阳小区,"{'lat': 31.228893, 'lng': 121.430073}",25.0,31.0,5.0,5.0,96.0,88.0,4907.351754744184
4057,西郊一品花园,"{'lat': 31.211082, 'lng': 121.387934}",22.0,21.0,0.0,1.0,32.0,18.0,9262.869645883711
4058,宏业花园,"{'lat': 31.225225, 'lng': 121.435009}",51.0,34.0,7.0,2.0,78.0,136.0,4526.955394018536
4059,虹林新苑,"{'lat': 31.210679, 'lng': 121.381495}",22.0,22.0,4.0,0.0,14.0,17.0,9862.671868013578
4060,郁庭峰,"{'lat': 31.211456, 'lng': 121.368365}",10.0,26.0,3.0,0.0,16.0,6.0,11046.450394276626
4061,上航新村,"{'lat': 31.189499, 'lng': 121.361891}",5.0,27.0,0.0,1.0,15.0,4.0,12431.562097914893
4062,天山商厦,"{'lat': 31.216585, 'lng': 121.409171}",32.0,39.0,10.0,1.0,56.0,94.0,7152.6071926493205
4063,三湘四季花城,"{'lat': 31.062043, 'lng': 121.235737}",2.0,22.0,3.0,1.0,44.0,6.0,30274.311090052783
4064,九城湖滨国际,"{'lat': 31.155729, 'lng': 121.325361}",2.0,26.0,4.0,0.0,16.0,4.0,17257.831907691347
4065,金港花园（公寓）,"{'lat': 31.122808, 'lng': 121.269525}",6.0,27.0,1.0,1.0,4.0,0.0,23701.12889113088
4066,保利西子湾,"{'lat': 31.066769, 'lng': 121.241562}",2.0,24.0,2.0,1.0,3.0,10.0,29511.90395772119
4067,新凯家园,"{'lat': 31.112891, 'lng': 121.243203}",0.0,31.0,0.0,1.0,2.0,0.0,26413.877822495433
4068,江中公寓,"{'lat': 31.033215, 'lng': 121.231723}",12.0,46.0,2.0,2.0,13.0,4.0,32687.596837204976
4069,奥林匹克花园,"{'lat': 31.153726, 'lng': 121.333513}",1.0,25.0,1.0,0.0,11.0,5.0,16716.789299248238
4070,御上海,"{'lat': 31.05496, 'lng': 121.240749}",1.0,22.0,2.0,1.0,33.0,9.0,30421.869389077387
4071,荣乐四村,"{'lat': 31.022099, 'lng': 121.230629}",10.0,55.0,1.0,1.0,42.0,16.0,33624.06509739077
4072,同润菲诗艾伦,"{'lat': 31.111554, 'lng': 121.258917}",0.0,20.0,0.0,0.0,2.0,0.0,25225.37537237462
4073,公捷苑,"{'lat': 31.029089, 'lng': 121.239898}",3.0,48.0,3.0,3.0,15.0,6.0,32449.885668444527
4074,天乐新村,"{'lat': 31.029411, 'lng': 121.242527}",3.0,43.0,3.0,3.0,16.0,7.0,32247.853971734537
4075,河谷3号,"{'lat': 31.078846, 'lng': 121.335998}",0.0,25.0,2.0,0.0,5.0,1.0,22212.537795305736
4076,绿洲香岛花园,"{'lat': 31.105889, 'lng': 121.353117}",2.0,18.0,3.0,0.0,8.0,0.0,18852.810177986237
4077,三盛颐景园（公寓）,"{'lat': 31.150551, 'lng': 121.331972}",3.0,29.0,2.0,1.0,5.0,6.0,17033.057197052032
4078,海德名园（公寓）,"{'lat': 31.03356, 'lng': 121.207397}",2.0,18.0,0.0,0.0,5.0,21.0,34380.80814812862
4079,万科白马花园（公寓）,"{'lat': 31.087373, 'lng': 121.345737}",1.0,23.0,1.0,0.0,6.0,1.0,20893.824604130506
4080,新凯城香樟苑,"{'lat': 31.117971, 'lng': 121.238504}",0.0,26.0,0.0,1.0,2.0,0.0,26515.00967287742
4081,新凯城锦昌苑,"{'lat': 31.118773, 'lng': 121.240753}",0.0,20.0,0.0,1.0,2.0,0.0,26284.793319010765
4082,久阳文华府邸（公寓）,"{'lat': 31.047533, 'lng': 121.199176}",2.0,26.0,1.0,0.0,23.0,9.0,34000.36452490882
4083,嘉和阳光城,"{'lat': 31.139363, 'lng': 121.322267}",10.0,39.0,0.0,1.0,7.0,6.0,18498.514918605397
4084,星辰园（公寓）,"{'lat': 31.218846, 'lng': 121.427918}",49.0,37.0,7.0,4.0,99.0,127.0,5381.136931060414
4085,人乐四村,"{'lat': 30.957205, 'lng': 121.268334}",1.0,2.0,0.0,0.0,0.0,0.0,36970.11705736502
4086,亭园,"{'lat': 31.141491, 'lng': 121.32143}",9.0,38.0,0.0,1.0,9.0,8.0,18428.516806556443
4087,亭汇花苑,"{'lat': 31.144645, 'lng': 121.322052}",9.0,36.0,2.0,1.0,11.0,8.0,18182.81453750815
4088,荣乐三村,"{'lat': 31.021077, 'lng': 121.228423}",13.0,48.0,1.0,1.0,41.0,17.0,33853.25125747552
4089,东明花苑,"{'lat': 31.032743, 'lng': 121.239229}",8.0,32.0,4.0,2.0,17.0,5.0,32209.23813656546
4090,新南路壹号（别墅）,"{'lat': 31.091942, 'lng': 121.347247}",1.0,22.0,2.0,0.0,2.0,0.0,20406.053663162133
4091,象屿名城,"{'lat': 31.137698, 'lng': 121.322841}",9.0,38.0,0.0,1.0,5.0,7.0,18561.68123191257
4092,明丰公寓,"{'lat': 31.033497, 'lng': 121.235026}",11.0,40.0,4.0,2.0,15.0,4.0,32438.282717140726
4093,开元新都,"{'lat': 31.047072, 'lng': 121.225626}",8.0,35.0,3.0,0.0,66.0,6.0,32084.379568094828
4094,九峰小区,"{'lat': 31.021402, 'lng': 121.235822}",15.0,79.0,3.0,1.0,47.0,20.0,33330.687680078394
4095,荣盛名邸（公寓）,"{'lat': 31.099889, 'lng': 121.344009}",1.0,13.0,1.0,0.0,3.0,0.0,19923.49974630609
4096,知雅汇（公寓）,"{'lat': 31.150551, 'lng': 121.331972}",3.0,29.0,2.0,1.0,5.0,6.0,17033.057197052032
4097,檀香花苑（公寓）,"{'lat': 31.047332, 'lng': 121.221214}",3.0,38.0,3.0,0.0,52.0,5.0,32385.092435460996
4098,美丽星城,"{'lat': 31.139541, 'lng': 121.33402}",10.0,47.0,1.0,1.0,9.0,3.0,17584.95748828082
4099,新凯城玉兰苑,"{'lat': 31.116404, 'lng': 121.243819}",0.0,33.0,0.0,1.0,2.0,0.0,26163.770208367372
4100,名庭花苑,"{'lat': 31.043838, 'lng': 121.240174}",16.0,26.0,5.0,2.0,20.0,4.0,31291.96919317456
4101,昌鑫花园（公寓）,"{'lat': 31.030362, 'lng': 121.207293}",2.0,24.0,1.0,0.0,5.0,24.0,34621.65888522344
4102,润和欣苑,"{'lat': 31.120396, 'lng': 121.273836}",8.0,43.0,2.0,1.0,7.0,0.0,23498.736385253156
4103,阳光翠庭,"{'lat': 31.044093, 'lng': 121.221218}",3.0,35.0,4.0,0.0,13.0,5.0,32618.729385482653
4104,安琪花苑（公寓）,"{'lat': 31.046359, 'lng': 121.24352}",8.0,25.0,3.0,0.0,18.0,7.0,30867.647936285062
4105,祥和花苑（公寓）,"{'lat': 31.032427, 'lng': 121.24444}",12.0,34.0,3.0,2.0,19.0,10.0,31881.461725975256
4106,泰晤士小镇（别墅）,"{'lat': 31.03644, 'lng': 121.195967}",1.0,28.0,0.0,0.0,9.0,18.0,35008.90987501919
4107,沿海丽水馨庭（别墅）,"{'lat': 31.079738, 'lng': 121.332358}",0.0,16.0,2.0,0.0,4.0,0.0,22352.64904632932
4108,同润加州（公寓）,"{'lat': 31.097092, 'lng': 121.358207}",2.0,24.0,3.0,0.0,6.0,1.0,19312.881878169534
4109,绿地诺丁山（公寓）,"{'lat': 31.057113, 'lng': 121.21219}",2.0,19.0,2.0,0.0,83.0,1.0,32367.776617964293
